stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station
27932,7932,Servis,44.5689207325,20.4179383724,2,0,
27941,7941,Simić - R,44.6264970000,20.4292640000,2,0,
27942,7942,Simić - R,44.6267130000,20.4293400000,2,0,
27949,7949,Spasovina - Prodavnica MZ,44.5546183000,20.4267950000,2,0,
27950,7950,Spasovina - Prodavnica MZ,44.5547283952,20.4270520755,2,0,
27951,7951,Spasovina - Spomenik,44.5513816097,20.4230141948,2,0,
27952,7952,Spasovina - Spomenik,44.5513091860,20.4229930411,2,0,
27953,7953,Spasovina igralište,44.5579893339,20.4315284313,2,0,
27954,7954,Spasovina igralište,44.5581220767,20.4319485423,2,0,
27955,7955,Srednji kraj - Okretnica,44.6009583000,20.4543817000,2,0,
27956,7956,Srednji kraj - Ulaz,44.5943170000,20.4342870000,2,0,
27957,7957,Srednji kraj - Ulaz,44.5942167000,20.4340583000,2,0,
27958,7958,Srednji kraj - Škola,44.6002883000,20.4495300000,2,0,
27959,7959,Srednji kraj - Škola,44.6003917000,20.4495850000,2,0,
27960,7960,Srednji kraj - Šuma,44.5983800000,20.4409483000,2,0,
27961,7961,Srednji kraj - Šuma,44.5983017000,20.4407733000,2,0,
27962,7962,Srednji kraj - Okretnica,44.6009483551,20.4544490860,2,0,
27963,7963,Srednji kraj,44.5914400000,20.4288633000,2,0,
27965,7965,Umčari R AP,44.5740804959,20.7468991895,2,0,
27966,7966,Umčari - Ambulanta,44.5794700275,20.7389965620,2,0,
27967,7967,Crkva Sv.Nikole,44.5991582000,20.4465753000,2,0,
27968,7968,Stara lipovica - Okretnica,44.6139617000,20.4306800000,2,0,
27969,7969,Manastir,44.6166000000,20.4301190000,2,0,
27970,7970,Manastir,44.6162170000,20.4306030000,2,0,
27971,7971,Stara škola,44.6006819782,20.3010243969,2,0,
27972,7972,Stara škola,44.6006083000,20.3010517000,2,0,
27973,7973,Stepanovića kraj,44.5746875000,20.2377260000,2,0,
27974,7974,Stepanovića kraj,44.5746107170,20.2377192313,2,0,
27975,7975,Crkva Sv.Nikole,44.5991600000,20.4471200000,2,0,
27976,7976,Stražarija - Mlekara,44.5940456000,20.4620436000,2,0,
27977,7977,Stražarija - Mlekara,44.5940467000,20.4619167000,2,0,
27978,7978,Stražarija brdo,44.5967500000,20.4639983000,2,0,
27979,7979,Stražarija brdo,44.5967212496,20.4640918460,2,0,
27980,7980,Stražarija,44.5902647584,20.4524698312,2,0,
27981,7981,Stražarija,44.5903350000,20.4524517000,2,0,
27982,7982,Taborište,44.6010167000,20.4306811000,2,0,
27983,7983,Taborište,44.6011067000,20.4306233000,2,0,
27984,7984,Taraiš - Obrenovačka,44.6084511857,20.3019699215,2,0,
27985,7985,Taraiš - Obrenovačka,44.6085626739,20.3022311338,2,0,
27986,7986,Taraiš - Ulaz,44.6054385423,20.2945841227,2,0,
27987,7987,Šiljakovac R,44.5472040000,20.3478720000,2,0,
27988,7988,Granice (vinogradi),44.4635590000,20.7298490000,2,0,
27989,7989,Taraiš - Brdo,44.6136229295,20.3101721865,2,0,
27990,7990,Taraiš - Brdo,44.6134967000,20.3100200000,2,0,
27991,7991,Taraiš - Okretnica,44.6182423810,20.3139625564,2,0,
27992,7992,Taraiš - Prodavnica,44.6103733338,20.3062667110,2,0,
27993,7993,Taraiš - Prodavnica,44.6103950000,20.3059083000,2,0,
27994,7994,Taraiš - Ulaz,44.6054227799,20.2956900724,2,0,
27995,7995,Taraiš - Ulaz,44.6050200000,20.2952960000,2,0,
27996,7996,Čedomira Nikolića - Gajina,44.5488480000,20.3437770000,2,0,
27997,7997,Čedomira Nikolića - Gajina,44.5490420000,20.3436060000,2,0,
27999,7999,Tresije - Raskrsnica,44.4847267000,20.5602233000,2,0,
28000,8000,Šiljakovac (trafo),44.5797030000,20.3285360000,2,0,
28001,8001,Put za Bistricu,44.3976670219,20.3535375437,2,0,
28002,8002,Turske njive,44.5591657224,20.4179423380,2,0,
28003,8003,Turske njive,44.5594463889,20.4182787663,2,0,
28004,8004,Čedomira Jakovljevića,44.5523970000,20.3403060000,2,0,
28005,8005,Čedomira Jakovljevića,44.5521440000,20.3405160000,2,0,
28006,8006,Šiljakovac - Selo,44.5740475680,20.3275331313,2,0,
28007,8007,Šiljakovac - Selo,44.5740220248,20.3276687360,2,0,
28008,8008,Šiljakovac R,44.5814950565,20.3304380319,2,0,
28009,8009,Šiljakovac R,44.5815754439,20.3306245007,2,0,
28010,8010,Šiljakovac - R,44.5470867244,20.3481843033,2,0,
28011,8011,Šiljakovac - R,44.5471115323,20.3479457205,2,0,
28012,8012,Šiljakovac R,44.5817571909,20.3298921399,2,0,
28013,8013,Šiljakovac R,44.5817811470,20.3306889150,2,0,
28014,8014,Žuberak,44.5691570000,20.3295130000,2,0,
28015,8015,Žuberak,44.5693012314,20.3294339369,2,0,
28016,8016,Šiljakovac-Centar,44.5654049304,20.3329462971,2,0,
28017,8017,Šiljakovac-Centar,44.5654800000,20.3330401000,2,0,
28018,8018,Šumadinka,44.5936757065,20.3493140441,2,0,
28019,8019,Šumadinka,44.5941519788,20.3500572756,2,0,
28020,8020,Bogoljuba Jovanovića,44.5624690000,20.3355270000,2,0,
28021,8021,Bogoljuba Jovanovića,44.5623960000,20.3357720000,2,0,
28022,8022,Ribnjak,44.5557090000,20.3394890000,2,0,
28023,8023,Ambulanta,44.4768261723,20.8021751313,2,0,
28024,8024,Put za Bistricu,44.3977795402,20.3535584211,2,0,
28025,8025,Trstenička,44.5596120000,20.3365140000,2,0,
28026,8026,Trstenička,44.5594520000,20.3365220000,2,0,
28027,8027,Stevančević kraj,44.6113933000,20.4443033000,2,0,
28028,8028,Ribnjak,44.5558550000,20.3390170000,2,0,
28029,8029,202,44.4054552610,20.7281648234,2,0,
28030,8030,202,44.4057825515,20.7272880466,2,0,
28031,8031,Amerić - Škola,44.4704370000,20.6385020000,2,0,
28032,8032,Amerić - Škola,44.4706500000,20.6389000000,2,0,
28033,8033,Amerić 1,44.4688975000,20.6330714000,2,0,
28034,8034,Amerić 1,44.4695316000,20.6322410000,2,0,
28035,8035,Amerić 2 - Okretnica,44.4808283000,20.6204233000,2,0,
28037,8037,Anđelkovići,44.3684407781,20.7221880669,2,0,
28038,8038,Anđelkovići,44.3684996499,20.7222639123,2,0,
28039,8039,Arilje,44.4820743402,20.7929933466,2,0,
28040,8040,Arilje,44.4821917000,20.7929483000,2,0,
28041,8041,Auto otpad,44.4347117000,20.6795500000,2,0,
28042,8042,Auto otpad,44.4348667000,20.6792383000,2,0,
28043,8043,Razvitak,44.4517250000,20.6857800000,2,0,
28044,8044,Razvitak,44.4517825000,20.6860129000,2,0,
28045,8045,Bakčine,44.4818020000,20.6451820000,2,0,
28046,8046,Bakčine,44.4816083000,20.6426450000,2,0,
28047,8047,Banova kuća,44.3613167000,20.6624783000,2,0,
28049,8049,Baraka,44.4663130861,20.7629570552,2,0,
28050,8050,Baraka,44.4663072277,20.7627694024,2,0,
28052,8052,Bataševo,44.4268053337,20.7079437552,2,0,
28053,8053,Bataševo,44.4268723562,20.7078086442,2,0,
28056,8056,Šumadijska,44.4482033000,20.6892833000,2,0,
28057,8057,Šumadijska,44.4481267000,20.6892667000,2,0,
28059,8059,Debeljak,44.4307112863,20.7260934454,2,0,
28060,8060,Belovača - Okretnica,44.3736759584,20.6395151730,2,0,
28061,8061,Belovača - Okretnica,44.3736262000,20.6394508000,2,0,
28062,8062,Beluće - Okretnica,44.5051224388,20.7797062153,2,0,
28064,8064,Beljaković - Okretnica,44.3609372708,20.7183611043,2,0,
28066,8066,Beljevac - Okretnica,44.3561117000,20.6624600000,2,0,
28067,8067,Beljevac raskrsnica,44.3581583000,20.6776483000,2,0,
28068,8068,Beljevac raskrsnica,44.3581267000,20.6777117000,2,0,
28072,8072,Borići,44.4663533000,20.5834483000,2,0,
28073,8073,Borići,44.4662866147,20.5833730428,2,0,
28074,8074,Parcani - Brđani - Okretnica,44.5651552000,20.5132852000,2,0,
28075,8075,Blažići,44.4126097840,20.6911682129,2,0,
28076,8076,Brđani,44.3833053555,20.7311302736,2,0,
28077,8077,Brđani,44.3828738339,20.7312728019,2,0,
28079,8079,Brestovi,44.5092559617,20.7262814258,2,0,
28080,8080,Brestovi,44.5093604962,20.7262936442,2,0,
28081,8081,Valjak,44.4861180000,20.7716790000,2,0,
28082,8082,Trstena (Livadarska),44.4436800000,20.6472500000,2,0,
28086,8086,Valjak,44.4859867349,20.7724428074,2,0,
28087,8087,Valjak,44.4859213084,20.7714976123,2,0,
28089,8089,Varovnice,44.5162825892,20.7054053350,2,0,
28090,8090,Varovnice,44.5161543103,20.7052901515,2,0,
28093,8093,Velika ivanča - Metaljka,44.4303130000,20.5689240000,2,0,
28094,8094,Velika ivanča - Reka,44.4255717000,20.5789267000,2,0,
28095,8095,Velika ivanča - Reka,44.4255591064,20.5790749798,2,0,
28096,8096,Velika krsna - Dom,44.4778842957,20.8009623043,2,0,
28097,8097,Velika krsna - Dom,44.4780867000,20.8009600000,2,0,
28098,8098,Velika krsna - Dud,44.4782274036,20.8125887245,2,0,
28099,8099,Velika krsna - Dud,44.4780704717,20.8128435344,2,0,
28100,8100,Velika krsna - Most,44.4789220347,20.8085771865,2,0,
28101,8101,Velika krsna - Most,44.4790867000,20.8088167000,2,0,
28102,8102,Arilje,44.4819840000,20.7923980000,2,0,
28103,8103,Put Ćosića,44.4779500000,20.7875200000,2,0,
28104,8104,Veterinarska,44.4243871425,20.6825876969,2,0,
28105,8105,Vukove njive,44.6060129531,20.2763726190,2,0,
28106,8106,Veterinarska,44.4247830535,20.6830995245,2,0,
28107,8107,Majora Tepića,44.4723800000,20.7945000000,2,0,
28108,8108,Jovana Dučića,44.4698400000,20.7968000000,2,0,
28110,8110,Granice,44.4634593429,20.8025660933,2,0,
28112,8112,Dolina šešira,44.4681900000,20.8081700000,2,0,
28113,8113,Put Davidovića,44.4728600000,20.8057600000,2,0,
28114,8114,Voćnjak,44.3765721670,20.6814327307,2,0,
28115,8115,Voćnjak,44.3764638442,20.6808309969,2,0,
28116,8116,Vrbica (vojska),44.4568450000,20.6511733000,2,0,
28118,8118,Vrbica,44.4690367000,20.6543983000,2,0,
28119,8119,Vrbica,44.4680300000,20.6475767000,2,0,
28120,8120,Garaža,44.4038012632,20.7381845190,2,0,
28121,8121,Garaža,44.4039361607,20.7380035331,2,0,
28122,8122,Gvozdenova kapija,44.3737317000,20.6434100000,2,0,
28123,8123,Gvozdenova kapija,44.3737154036,20.6437783000,2,0,
28124,8124,Glišići - Okretnica,44.3514971795,20.7669490933,2,0,
28125,8125,Glišići - Okretnica,44.3515310000,20.7668350000,2,0,
28126,8126,Glišići,44.5128853616,20.7331414668,2,0,
28127,8127,Glišići,44.5128401481,20.7328900441,2,0,
28128,8128,Grabovac,44.3802322067,20.6740960466,2,0,
28129,8129,Grab,44.4480156994,20.6039215687,2,0,
28130,8130,Grab,44.4478588296,20.6041586644,2,0,
28133,8133,Granice - Okretnica,44.4546083000,20.7195880000,2,0,
28134,8134,Granice - Okretnica,44.4544133000,20.7195933000,2,0,
28135,8135,Granice - Škola,44.4475017416,20.7161873399,2,0,
28136,8136,Granice - Škola,44.4474850014,20.7161237286,2,0,
28137,8137,Grobić,44.4708633000,20.6440033000,2,0,
28138,8138,Grabovac,44.3803351649,20.6741568026,2,0,
28139,8139,Grobić,44.4709580000,20.6436260000,2,0,
28140,8140,Groblje,44.4224896969,20.5780722159,2,0,
28141,8141,Groblje,44.4224106375,20.5781591307,2,0,
28144,8144,Kraljevića Marka,44.6441964310,20.2934070903,2,0,
28145,8145,Dedinje-Pumpa,44.4376600000,20.6999883000,2,0,
28146,8146,Dedinje-Pumpa,44.4376050000,20.7001767000,2,0,
28147,8147,Kožara,44.4688580000,20.7094900000,2,0,
28149,8149,Donja dubona - Okretnica,44.5178652084,20.7246858733,2,0,
28150,8150,Donja dubona - Okretnica,44.5179257536,20.7247192801,2,0,
28151,8151,Donja dubona - Prodavnica,44.5222683000,20.7287933000,2,0,
28152,8152,Donja dubona - Prodavnica,44.5221930000,20.7287056000,2,0,
28153,8153,Mlekara,44.4513400000,20.7182700000,2,0,
28154,8154,Mlekara,44.4510900000,20.7181300000,2,0,
28155,8155,Dubona - Dom,44.5251571707,20.7415097865,2,0,
28156,8156,Dubona - Dom,44.5247094384,20.7417730258,2,0,
28157,8157,Đeram,44.4570800000,20.6813717000,2,0,
28158,8158,Dubona - Izlaz,44.5320183685,20.7466628049,2,0,
28159,8159,Dubona - Dom,44.5250539798,20.7413571425,2,0,
28160,8160,Đeram,44.4569550000,20.6812933000,2,0,
28162,8162,Đermine,44.4474862779,20.7461204663,2,0,
28163,8163,Đermine,44.4475958519,20.7460855976,2,0,
28168,8168,Ekonomija,44.4399000232,20.6125714110,2,0,
28169,8169,Ekonomija,44.4397214891,20.6126883178,2,0,
28170,8170,Kozarica,44.3871900000,20.6689360000,2,0,
28173,8173,Živinarnik,44.3774980310,20.6895323178,2,0,
28174,8174,Živinarnik,44.3781391610,20.6985628043,2,0,
28175,8175,Žojina kapija,44.4803760000,20.6327900000,2,0,
28176,8176,Žojina kapija,44.4800000000,20.6333230000,2,0,
28180,8180,Žujovići - Okretnica,44.4698187000,20.6899831000,2,0,
28181,8181,Zabran,44.4208000912,20.6517309767,2,0,
28182,8182,Zabran,44.4207472393,20.6517874884,2,0,
28183,8183,Zadruga,44.4538260752,20.7018822669,2,0,
28184,8184,Zadruga,44.4541067459,20.7022744024,2,0,
28185,8185,Zapis,44.4110083000,20.5792100000,2,0,
28186,8186,Zapis,44.4123600000,20.5782767000,2,0,
28187,8187,Zvonara,44.4583080000,20.7004560000,2,0,
28188,8188,Kovačevac (Čot),44.4456630000,20.7578080000,2,0,
28189,8189,Zvonara,44.4581600265,20.6998490933,2,0,
28190,8190,Živanovića sokak,44.4472360000,20.7503250000,2,0,
28191,8191,Živanovića sokak,44.4472888334,20.7503096883,2,0,
28192,8192,Ivanča - Livade,44.4087250000,20.5738967000,2,0,
28193,8193,Ivanča - Livade,44.4084490196,20.5736783933,2,0,
28194,8194,Ivkovići,44.5026867000,20.6769500000,2,0,
28195,8195,Ivkovići,44.5026433000,20.6769083000,2,0,
28196,8196,Igralište,44.4178345254,20.5802176914,2,0,
28197,8197,Igralište,44.4178417000,20.5802900000,2,0,
28198,8198,Ilići,44.4375277695,20.6197531834,2,0,
28199,8199,Torovi,44.4468020000,20.7548630000,2,0,
28200,8200,Torovi,44.4469142776,20.7544472809,2,0,
28201,8201,Ilići,44.4374183000,20.6202417000,2,0,
28202,8202,Jablanica,44.4211206740,20.6418979153,2,0,
28203,8203,Jagnjilo - Dom,44.3753452940,20.7261888773,2,0,
28204,8204,Jagnjilo - Dom,44.3754333475,20.7260829301,2,0,
28205,8205,Ekonomija - Vlaška,44.4914000000,20.6785967000,2,0,
28206,8206,Jagnjilo - Robna kuća,44.3752082000,20.7297866000,2,0,
28207,8207,Jagnjilo - Robna kuća,44.3754395000,20.7296130000,2,0,
28208,8208,Brdo - Stara okretnica,44.6549229079,20.5958183000,1,0,
28209,8209,Brdo - Stara okretnica,44.6547816000,20.5959200000,1,0,
28210,8210,Ilići - Vlaška,44.4932750000,20.6699700000,2,0,
28211,8211,Jagnjilo - Škola,44.3747482358,20.7220730411,2,0,
28212,8212,Jagnjilo - Škola,44.3748115031,20.7223970166,2,0,
28213,8213,Jankovića kapija,44.4237000000,20.5874417000,2,0,
28214,8214,Jankovića kapija,44.4235652801,20.5876922884,2,0,
28215,8215,Jankovići put,44.4103792519,20.7189885570,2,0,
28216,8216,Jankovići put,44.4105609641,20.7188777988,2,0,
28218,8218,Koraćica - Zadruga,44.4444631513,20.6069628043,2,0,
28219,8219,Barzilovica - III,44.3008846000,20.2858716000,2,0,
28220,8220,Barzilovica - III,44.3008308177,20.2858929098,2,0,
28221,8221,Janoševića put,44.4585983000,20.6535217000,2,0,
28222,8222,Janoševića put,44.4586704066,20.6534413761,2,0,
28223,8223,Lug,44.4601890000,20.6553900000,2,0,
28224,8224,Lug,44.4601500000,20.6554320000,2,0,
28225,8225,Jaruga,44.4442550000,20.7117833000,2,0,
28226,8226,Jaruga,44.4442937175,20.7117358888,2,0,
28227,8227,Jezero,44.3912412819,20.6608258465,2,0,
28228,8228,Jezero,44.3911710000,20.6608083000,2,0,
28229,8229,Jendek,44.4231778000,20.5739403000,2,0,
28230,8230,Jendek,44.4231586978,20.5738655008,2,0,
28231,8231,Jovanovići,44.4261992492,20.7361788920,2,0,
28232,8232,Jovanovići,44.4260567000,20.7360250000,2,0,
28233,8233,Kamenica,44.4316452219,20.6532651221,2,0,
28234,8234,Kamenica,44.4312368006,20.6558592043,2,0,
28235,8235,Karaula,44.4150241632,20.6793531815,2,0,
28236,8236,Karaula,44.4157076820,20.6797504941,2,0,
28237,8237,Karaula,44.4160000000,20.6799533000,2,0,
28239,8239,Ekonomija - Vlaška,44.4914002881,20.6785078655,2,0,
28240,8240,Jablanica,44.4210479514,20.6419804663,2,0,
28241,8241,Velika Ivanča - Strugara,44.4004990000,20.5659059000,2,0,
28242,8242,Velika Ivanča - Strugara,44.4004584749,20.5657931871,2,0,
28245,8245,Vladimira Ćorovića,44.4451617000,20.6898417000,2,0,
28246,8246,Vladimira Ćorovića,44.4452090000,20.6900420000,2,0,
28247,8247,Jagnjilo - Dom,44.3751308390,20.7258163877,2,0,
28249,8249,Klenac,44.3759369354,20.6755305860,2,0,
28250,8250,Klenac,44.3759643163,20.6756989754,2,0,
28251,8251,Kovačevac - Dom,44.4368273026,20.7402009392,2,0,
28252,8252,Kovačevac - Dom,44.4371421606,20.7402656031,2,0,
28253,8253,Marići,44.4541000000,20.7417290000,2,0,
28254,8254,Kovačevac (Marići),44.4543443000,20.7415981000,2,0,
28255,8255,Kovačevac Ž.S.,44.4010730837,20.7437021049,2,0,
28256,8256,Kovačevac Ž.S.,44.4011181714,20.7437447724,2,0,
28257,8257,Kovač,44.3784515903,20.7298929448,2,0,
28258,8258,Kovač,44.3784927051,20.7299922976,2,0,
28259,8259,Ilići - Vlaška,44.4932500000,20.6698150000,2,0,
28260,8260,Đeram,44.4772833000,20.7165455104,2,0,
28261,8261,Đeram,44.4770217464,20.7166846411,2,0,
28262,8262,Škola,44.4579326335,20.7021012665,2,0,
28263,8263,Škola,44.4579350000,20.7021833000,2,0,
28264,8264,Pijaca,44.4403761000,20.6946569000,2,0,
28265,8265,Trstenska,44.4450570000,20.6580920000,2,0,
28268,8268,Kozarica,44.3876621273,20.6690789215,2,0,
28269,8269,Kozarica,44.3873738269,20.6692419767,2,0,
28270,8270,Koraćica - Zadruga,44.4443950000,20.6068970000,2,0,
28271,8271,Koraćica - Zmajevac,44.4581176578,20.5996534196,2,0,
28272,8272,Koraćica - Zmajevac,44.4582737265,20.5994433294,2,0,
28273,8273,Koraćička banja,44.4301817000,20.6631683000,2,0,
28274,8274,Koraćička banja,44.4301668077,20.6629813356,2,0,
28275,8275,Kosmaj - Zlatar,44.4719250981,20.5773753552,2,0,
28276,8276,Kosmaj - Zlatar,44.4719119756,20.5772140472,2,0,
28277,8277,Košutica,44.4628083000,20.5948550000,2,0,
28278,8278,Košutica,44.4627106564,20.5948689270,2,0,
28280,8280,Kruška,44.3732300000,20.6728233000,2,0,
28281,8281,Kruška,44.3732300000,20.6729022000,2,0,
28284,8284,Mladenovac (centar),44.4402983000,20.6956950000,2,0,
28285,8285,Trstenska,44.4453030000,20.6576090000,2,0,
28286,8286,Lazići,44.5001267000,20.6692567000,2,0,
28287,8287,Lazići,44.4999900000,20.6692367000,2,0,
28288,8288,Lapini,44.4510420000,20.7007410000,2,0,
28289,8289,Lapini,44.4500600000,20.7002817000,2,0,
28293,8293,Limar,44.4817100000,20.6493000000,1,0,
28294,8294,Limar,44.4816200000,20.6429167000,2,0,
28296,8296,Lug,44.3915704250,20.7423923325,2,0,
28297,8297,Lug,44.3916556744,20.7425238975,2,0,
28298,8298,Lukići,44.4593300000,20.5868533000,2,0,
28299,8299,Lukići,44.4594600000,20.5869783000,2,0,
28300,8300,Majdan,44.4150574302,20.6083631724,2,0,
28301,8301,Majdan,44.4151200000,20.6083317000,2,0,
28302,8302,Makovica,44.4339767192,20.6933905924,2,0,
28303,8303,Makovica,44.4340517000,20.6934650000,2,0,
28307,8307,Mali prolaz,44.4162886600,20.6892654527,2,0,
28310,8310,Markovac - Škola,44.3726200000,20.6491257000,2,0,
28311,8311,Markovac - Škola,44.3723890000,20.6488707000,2,0,
28312,8312,Maroševac,44.3533560000,20.7561650000,2,0,
28313,8313,Maroševac,44.3535810000,20.7563300000,2,0,
28314,8314,Maroševac,44.3536314252,20.7561664577,2,0,
28315,8315,Macina - Kafana,44.4426058510,20.7410458399,2,0,
28316,8316,Macina - Kafana,44.4426905364,20.7409785221,2,0,
28317,8317,Međulužje - Dom,44.4076867000,20.6875133000,2,0,
28318,8318,Međulužje - Dom,44.4077674325,20.6877974288,2,0,
28319,8319,Međuluški put II,44.4093290062,20.6762084552,2,0,
28320,8320,Međuluški put II,44.4092531860,20.6762752828,2,0,
28321,8321,Međuluški put,44.4188628485,20.6825311227,2,0,
28322,8322,Janikića put,44.3491600000,20.7532100000,2,0,
28323,8323,Janikića put,44.3492800000,20.7538700000,2,0,
28324,8324,Međuluški put,44.4190200000,20.6822033000,2,0,
28325,8325,Joksimovića put,44.3479100000,20.7512900000,2,0,
28326,8326,Rabrovac (škola),44.3585590051,20.7527828356,2,0,
28327,8327,Milenkovići,44.4930583000,20.6632017000,2,0,
28328,8328,Milenkovići,44.4929917000,20.6628310000,2,0,
28329,8329,Rabrovac (škola),44.3589887698,20.7524418423,2,0,
28330,8330,Miločer,44.4032200000,20.6698483000,2,0,
28331,8331,Macina - Kafana,44.4426790000,20.7409010000,2,0,
28332,8332,Miločer,44.4032425147,20.6700042994,2,0,
28334,8334,Miloševići,44.3772356992,20.6834985221,2,0,
28335,8335,Miloševići,44.3772869171,20.6834592712,2,0,
28336,8336,Minel,44.4339584102,20.6918665104,2,0,
28338,8338,Minel,44.4339450000,20.6920717000,2,0,
28339,8339,Paunovići,44.4299940000,20.7378270000,2,0,
28340,8340,Mića,44.3971584645,20.6680863558,2,0,
28341,8341,Mića,44.3965156536,20.6686441691,2,0,
28342,8342,Paljevina,44.4315589380,20.6374451110,2,0,
28343,8343,Mladenovac AS,44.4398390000,20.6924760000,2,0,
28344,8344,Mladenovac AS,44.4398051069,20.6920445245,2,0,
28345,8345,Vlaško polje (centar),44.4744100000,20.6655411000,2,0,
28346,8346,Vlaško polje (centar),44.4742509275,20.6654447669,2,0,
28347,8347,Mrčevica II,44.3736271899,20.7159012043,2,0,
28348,8348,Mrčevica II,44.3735539757,20.7154701405,2,0,
28349,8349,Mrčevica I,44.3864732550,20.7323913613,2,0,
28350,8350,Mrčevica I,44.3865140416,20.7324799853,2,0,
28351,8351,Naselje 25.maj,44.4427995724,20.7004275601,2,0,
28352,8352,Naselje 25.maj,44.4425850000,20.7003250000,2,0,
28355,8355,Straževica (trafo),44.3804030000,20.7088130000,2,0,
28356,8356,Ulica Nikole Pašića,44.4378703000,20.6937167000,2,0,
28357,8357,Ulica Nikole Pašića,44.4378817000,20.6935183000,2,0,
28358,8358,Despota Stefana Lazarevića,44.3914552920,20.6539866123,2,0,
28359,8359,Novići,44.4334700432,20.7321517988,2,0,
28360,8360,Novići,44.4335400000,20.7320650000,2,0,
28361,8361,Obdanište,44.4391927000,20.6998229000,2,0,
28362,8362,Obdanište,44.4393619000,20.7000042000,2,0,
28363,8363,Ovča,44.4833157682,20.7837817110,2,0,
28364,8364,Ovča,44.4833878682,20.7837316908,2,0,
28365,8365,Okretnica gradskog,44.4268833000,20.7123767000,2,0,
28366,8366,Male livade,44.4430690000,20.6612120000,2,0,
28367,8367,Despota Stefana Lazarevića,44.3914256663,20.6545136822,2,0,
28368,8368,Opština,44.4398030969,20.6941052534,2,0,
28369,8369,Ornice,44.4404567000,20.7097650000,2,0,
28370,8370,Ornice,44.4404404262,20.7097777139,2,0,
28371,8371,Pavlovac,44.4531921292,20.6012632331,2,0,
28372,8372,Pavlovac,44.4531583000,20.6011800000,2,0,
28373,8373,Pavlovići,44.4075601416,20.6827336534,2,0,
28375,8375,Paljevina,44.4314787000,20.6374317000,2,0,
28376,8376,Pavlovići,44.4075747552,20.6826471957,2,0,
28377,8377,Blažići,44.4129943000,20.6912830000,2,0,
28378,8378,Svetog Nikole,44.4372140000,20.7333370000,2,0,
28379,8379,Crkva,44.4402060000,20.7371130000,2,0,
28380,8380,Klenička,44.4416160000,20.7392550000,2,0,
28381,8381,Agića sokak,44.4454590000,20.7415800000,2,0,
28382,8382,Jovanova bara,44.4495300000,20.7420600000,2,0,
28383,8383,Vodotoranj,44.4511450000,20.7447460000,2,0,
28384,8384,Đermine,44.4475660000,20.7458920000,2,0,
28385,8385,Nenadovići,44.4189306630,20.7418403583,2,0,
28386,8386,Nenadovići,44.4187840000,20.7420900000,2,0,
28387,8387,Rabrovac - trafo,44.3616228153,20.7511491914,2,0,
28388,8388,Paunovići,44.4306220000,20.7370470000,2,0,
28389,8389,Paunovići,44.4301683000,20.7370283000,2,0,
28390,8390,Petar Drapšin,44.4484191550,20.6867114430,2,0,
28391,8391,Male livade,44.4433640000,20.6609130000,2,0,
28392,8392,Petkaći - Most,44.4384140316,20.6066634327,2,0,
28393,8393,Petkaći - Most,44.4384017000,20.6067450000,2,0,
28394,8394,Petkaći - Okretnica,44.4342080000,20.6022877000,2,0,
28395,8395,Pijaca,44.4212017000,20.5915600000,2,0,
28396,8396,Pijaca,44.4211109164,20.5915758693,2,0,
28397,8397,Plandište,44.4650450000,20.5843217000,2,0,
28398,8398,Plandište,44.4650833000,20.5843883000,2,0,
28399,8399,Prevale,44.4253617000,20.5827883000,2,0,
28400,8400,Prevale,44.4254233000,20.5827650000,2,0,
28401,8401,Progres,44.4299700000,20.6944600000,2,0,
28402,8402,Progres,44.4300024713,20.6944094110,2,0,
28403,8403,Prodavnica,44.4121083000,20.6851383000,2,0,
28405,8405,Pružatovac,44.4155333000,20.6281783000,2,0,
28406,8406,Pružatovac,44.4153954152,20.6282063264,2,0,
28407,8407,Rabrovac - Dom,44.3619622770,20.7564631000,2,0,
28408,8408,Rabrovac - Dom,44.3619810000,20.7561810000,2,0,
28409,8409,Stubline - Jadrani,44.5932566000,20.1447183000,2,0,
28410,8410,Rabrovac - Trafo,44.3615539414,20.7500187877,2,0,
28411,8411,Rabrovac - Trafo,44.3614364942,20.7502465779,2,0,
28412,8412,Jagnjilo - Robna kuća,44.3753353000,20.7293092000,2,0,
28413,8413,Gaj,44.6672651482,20.1938160933,2,0,
28414,8414,Ravni gaj,44.4196919546,20.6715914577,2,0,
28415,8415,Ravni gaj,44.4195472075,20.6718153847,2,0,
28416,8416,Radojevići,44.4595977585,20.7036820938,2,0,
28417,8417,Radojevići,44.4597696501,20.7037675454,2,0,
28418,8418,Radojkovići,44.4827967000,20.6737033000,2,0,
28419,8419,Radojkovići,44.4827430000,20.6736033000,2,0,
28420,8420,Rajkovac - Milenkovići,44.4607550000,20.6823867000,2,0,
28421,8421,Rajkovac - Milenkovići,44.4607464000,20.6824718000,2,0,
28422,8422,Rajkovac,44.4644580000,20.6837420000,2,0,
28423,8423,Rajkovac,44.4644423442,20.6835596822,2,0,
28424,8424,Rajkovačka tabla,44.4531917000,20.6802550000,2,0,
28425,8425,Rajkovačka tabla,44.4529533000,20.6804867000,2,0,
28426,8426,Rajkovački put,44.4530322000,20.6810015000,2,0,
28428,8428,Jankovići put,44.4105790265,20.7194145859,2,0,
28429,8429,Rajkovački put,44.4524556000,20.6810400000,2,0,
